win,first_blood,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,tower_kills_team_1,inhibitor_kills_team_1,baron_kills_team_1,dragon_kills_team_1,vilemaw_kills_team_1,rift_herald_kills_team_1,tower_kills_team_2,inhibitor_kills_team_2,baron_kills_team_2,dragon_kills_team_2,vilemaw_kills_team_2,rift_herald_kills_team_2,kills_top_team_1,assists_top_team_1,deaths_top_team_1,gold_earned_20m_top_team_1,cs_20m_top_team_1,xp_20m_top_team_1,damege_taken_20m_top_team_1,kills_middle_team_1,assists_middle_team_1,deaths_middle_team_1,gold_earned_20m_middle_team_1,cs_20m_middle_team_1,xp_20m_middle_team_1,damege_taken_20m_middle_team_1,kills_jungle_team_1,assists_jungle_team_1,deaths_jungle_team_1,gold_earned_20m_jungle_team_1,cs_20m_jungle_team_1,xp_20m_jungle_team_1,damege_taken_20m_jungle_team_1,kills_bottom_duo_support_team_1,assists_bottom_duo_support_team_1,deaths_bottom_duo_support_team_1,gold_earned_20m_bottom_duo_support_team_1,cs_20m_bottom_duo_support_team_1,xp_20m_bottom_duo_support_team_1,damege_taken_20m_bottom_duo_support_team_1,kills_bottom_duo_carry_team_1,assists_bottom_duo_carry_team_1,deaths_bottom_duo_carry_team_1,gold_earned_20m_bottom_duo_carry_team_1,cs_20m_bottom_duo_carry_team_1,xp_20m_bottom_duo_carry_team_1,damege_taken_20m_bottom_duo_carry_team_1,kills_top_team_2,assists_top_team_2,deaths_top_team_2,gold_earned_20m_top_team_2,cs_20m_top_team_2,xp_20m_top_team_2,damege_taken_20m_top_team_2,kills_middle_team_2,assists_middle_team_2,deaths_middle_team_2,gold_earned_20m_middle_team_2,cs_20m_middle_team_2,xp_20m_middle_team_2,damege_taken_20m_middle_team_2,kills_jungle_team_2,assists_jungle_team_2,deaths_jungle_team_2,gold_earned_20m_jungle_team_2,cs_20m_jungle_team_2,xp_20m_jungle_team_2,damege_taken_20m_jungle_team_2,kills_bottom_duo_support_team_2,assists_bottom_duo_support_team_2,deaths_bottom_duo_support_team_2,gold_earned_20m_bottom_duo_support_team_2,cs_20m_bottom_duo_support_team_2,xp_20m_bottom_duo_support_team_2,damege_taken_20m_bottom_duo_support_team_2,kills_bottom_duo_carry_team_2,assists_bottom_duo_carry_team_2,deaths_bottom_duo_carry_team_2,gold_earned_20m_bottom_duo_carry_team_2,cs_20m_bottom_duo_carry_team_2,xp_20m_bottom_duo_carry_team_2,damege_taken_20m_bottom_duo_carry_team_2
1,1,0,1,1,1,1,9,2,1,3,0,1,2,0,0,1,0,0,11,2,14,8.0,5.0,4.0,579.5999999999999,343.70000000000005,8.7,6.6,617.0,451.20000000000005,791.2,560.0999999999999,13.0,12.0,5.0,537.8,0.8,596.0,1160.3,1.0,9.0,7.0,310.5,1.1,345.29999999999995,470.4,9.0,8.0,5.0,479.0,6.5,595.9000000000001,637.1,10,3,4,493.7,9.0,623.9000000000001,888.6999999999999,7.0,1.0,10.0,10.0,9.0,11.0,324.5,352.4,1.5,3.8,443.5,322.3,1352.4,1184.3,2.0,14.0,5.0,312.3,0.7999999999999999,354.5,701.5,6.0,3.0,7.0,449.9,7.1,488.70000000000005,914.7
1,1,0,1,1,2,1,9,1,1,3,0,1,4,0,0,2,0,0,6,8,7,456.3,7.9,538.2,520.8,12.0,9.0,9.0,7.0,4.0,3.0,642.9,429.3,3.2,7.0,657.8,536.7,786.0,747.2,1.0,18.0,6.0,281.2,0.7,308.1,738.6,10.0,7.0,4.0,547.2,8.0,524.2,749.7,2,4,8,416.0,8.3,527.9,804.8,1.0,8.0,7.0,385.5,8.0,569.7,1119.6,9.0,3.0,8.0,489.2,1.9000000000000001,619.0999999999999,1569.1999999999998,3.0,10.0,7.0,304.4,1.2999999999999998,365.9,492.20000000000005,9.0,2.0,8.0,506.8,6.1,382.79999999999995,712.8
1,1,0,1,2,1,1,7,1,0,2,0,2,4,0,1,2,0,0,5,8,13,8.0,5.0,5.0,428.7,392.4,6.6,7.2,527.8,510.20000000000005,889.5999999999999,961.8,1.0,3.0,0.0,156.9,0.0,44.8,77.8,11.0,13.0,5.0,355.3,1.3,429.1,567.0,10.0,11.0,4.0,488.70000000000005,7.9,449.79999999999995,578.3,2,6,9,244.3,4.0,269.4,1278.9,5.0,3.0,2.0,488.4,10.9,708.0,620.2,6.0,7.0,6.0,487.6,1.4,449.79999999999995,1103.3,5.0,7.0,9.0,429.1,1.7000000000000002,443.1,818.1,1.0,6.0,9.0,333.2,6.0,442.7,529.9000000000001
1,1,0,1,1,2,1,10,2,1,1,0,2,4,0,0,3,0,0,16,6,6,478.5,6.5,461.5,1486.6999999999998,5.0,10.0,5.0,355.1,5.6,414.6,507.5,7.0,12.0,5.0,390.1,0.7,427.1,1083.9,2.0,17.0,9.0,245.60000000000002,1.6,299.5,685.4000000000001,12.0,13.0,7.0,524.4000000000001,5.9,430.5,640.2,0,5,13,294.6,5.7,441.6,1324.9,3.0,9.0,7.0,430.2,9.7,595.6,793.4,11.0,11.0,8.0,606.3,1.6,657.7,1240.9,3.0,19.0,6.0,296.0,1.2999999999999998,393.0,419.5,15.0,3.0,8.0,635.7,6.4,504.79999999999995,607.4000000000001
2,1,0,1,2,2,1,7,1,1,3,0,2,9,1,2,3,0,0,6,7,7,5.0,9.0,8.0,10.0,12.0,10.0,7.0,4.0,9.0,372.2,554.8,446.9,451.6,5.0,8.1,8.4,1.7000000000000002,342.5,530.6,501.4,344.6,698.3,505.9,908.8,554.8,6.0,12.0,9.0,343.7,0.7,379.3,815.6,9,6,9,451.4,7.1,511.6,631.5,8.0,7.0,4.0,416.7,8.600000000000001,557.9,868.8,9.0,12.0,9.0,366.8,0.6,354.3,1095.5,1.0,24.0,4.0,270.8,1.5,424.6,411.09999999999997,12.0,13.0,5.0,443.7,6.8,500.9,610.3
1,1,0,1,1,1,1,11,4,2,3,0,1,2,0,0,1,0,0,14,6,7,611.2,5.4,452.6,1416.6,4.0,14.0,5.0,445.9,7.199999999999999,541.2,848.2,6.0,11.0,5.0,279.7,0.2,249.6,669.8,3.0,28.0,5.0,330.4,0.5,384.6,464.0,13.0,6.0,6.0,459.0,8.8,438.1,596.3,9,5,5,7.0,10.0,4.0,559.9,411.9,7.6,7.9,568.5,579.0,849.9000000000001,729.5,9.0,9.0,8.0,529.0,1.0,594.5,1146.6,0.0,13.0,9.0,280.1,2.0,391.4,489.40000000000003,5.0,8.0,9.0,499.1,7.6,534.2,639.2
2,2,2,2,1,1,2,1,0,1,3,0,0,9,2,0,1,0,1,3,0,10,298.1,5.3,376.2,862.6,4.0,7.0,7.0,404.8,5.4,380.2,891.7,2.0,11.0,5.0,309.5,1.4000000000000001,503.79999999999995,933.0,5.0,17.0,11.0,317.6,0.7,375.7,578.1,18.0,7.0,7.0,565.0,9.8,511.9,681.3,17,3,3,631.0,9.6,671.0,749.0999999999999,6.0,9.0,6.0,438.1,6.8999999999999995,445.8,584.4,3.0,15.0,9.0,437.7,1.0,470.5,781.3,3.0,14.0,9.0,292.9,1.5,345.1,877.0,11.0,7.0,5.0,498.7,6.199999999999999,412.7,608.4
2,2,2,0,2,2,1,0,0,0,0,0,1,4,0,1,2,0,0,3,1,2,440.3,7.1,510.8,702.9,4.0,2.0,9.0,354.1,3.4,368.9,752.7,2.0,2.0,4.0,338.29999999999995,1.9,445.2,929.0999999999999,1.0,3.0,5.0,239.9,0.7,411.1,354.70000000000005,3.0,4.0,5.0,459.29999999999995,7.4,557.8,538.4,4,0,1,445.29999999999995,8.0,548.2,614.0,5.0,4.0,2.0,506.0,8.899999999999999,609.5,580.0,5.0,6.0,4.0,423.8,0.4,434.1,1206.3000000000002,4.0,4.0,4.0,293.3,0.9,294.3,485.2,6.0,7.0,2.0,608.0999999999999,7.8999999999999995,557.7,785.9
2,2,2,2,2,1,2,3,0,0,3,0,0,10,2,2,2,0,2,3,9,8,312.5,4.699999999999999,449.0,1069.7,4.0,8.0,7.0,407.5,8.4,510.20000000000005,635.1,8.0,9.0,9.0,356.5,1.0,407.6,1134.9,7.0,10.0,10.0,349.3,1.7000000000000002,344.29999999999995,662.0999999999999,4.0,8.0,7.0,413.1,8.2,476.29999999999995,546.8,7,7,18,8.0,6.0,6.0,343.6,338.2,4.0,7.2,337.5,454.20000000000005,1002.5,879.0,7.0,14.0,5.0,379.4,0.6000000000000001,421.5,912.9,3.0,22.0,6.0,321.4,1.2999999999999998,323.6,680.0,17.0,13.0,3.0,508.09999999999997,8.1,530.3,568.5
2,2,2,2,2,1,2,0,0,0,1,0,0,8,1,1,2,0,1,1,3,4,1.0,3.0,2.0,250.89999999999998,336.3,4.5,7.1,334.2,492.5,746.5,457.70000000000005,2.0,3.0,4.0,211.1,1.5,233.5,743.3,1.0,6.0,5.0,264.29999999999995,0.8999999999999999,280.7,475.1,5.0,2.0,3.0,411.5,8.2,414.4,400.6,4,1,2,553.4,8.8,606.0,782.0999999999999,7.0,0.0,0.0,491.2,9.4,536.1,591.5,1.0,6.0,2.0,380.9,0.8999999999999999,427.8,984.3,3.0,5.0,4.0,241.0,0.8999999999999999,250.20000000000002,397.2,2.0,3.0,4.0,471.9,8.8,507.59999999999997,534.9
2,1,0,2,2,2,0,3,0,0,2,0,0,9,2,1,1,0,0,5,7,9,402.3,5.6,441.4,1017.7,7.0,3.0,5.0,437.29999999999995,7.3999999999999995,421.9,508.29999999999995,2.0,12.0,9.0,307.6,1.2,392.29999999999995,1218.8,3.0,12.0,6.0,365.79999999999995,1.5999999999999999,386.70000000000005,426.6,10.0,4.0,9.0,519.4,7.9,425.29999999999995,588.3,17,6,2,452.4,5.3,454.1,391.2,5.0,4.0,5.0,390.7,8.4,536.7,559.9,4.0,16.0,8.0,413.79999999999995,1.5,630.4,1221.9,3.0,16.0,7.0,273.0,1.1,322.2,552.6,8.0,14.0,5.0,421.4,5.8,414.2,463.4
2,1,0,2,2,2,0,1,0,0,0,0,0,7,1,1,2,0,0,2,1,3,399.0,7.8,542.4,603.5,4.0,4.0,9.0,411.79999999999995,7.9,496.0,783.5999999999999,5.0,7.0,6.0,331.3,0.30000000000000004,414.6,1006.3,3.0,8.0,7.0,266.0,2.9000000000000004,361.5,772.8000000000001,4.0,3.0,4.0,494.29999999999995,9.3,528.7,300.6,2,2,4,351.0,5.0,457.3,955.0,6.0,10.0,4.0,490.9,8.399999999999999,584.0,558.5,8.0,7.0,4.0,484.2,2.3,548.6,1043.2,4.0,18.0,3.0,337.3,3.0,458.5,397.9,9.0,10.0,3.0,453.79999999999995,10.0,510.1,512.7
2,2,2,0,2,1,1,1,0,0,1,0,1,4,0,1,1,0,0,4,2,5,535.9,8.2,610.4000000000001,1464.5,3.0,2.0,7.0,490.70000000000005,8.1,569.9,1075.0,1.0,2.0,5.0,293.6,1.9000000000000001,418.79999999999995,1360.1,1.0,0.0,8.0,210.3,0.30000000000000004,298.9,569.6,0.0,1.0,6.0,275.1,7.0,320.8,642.0999999999999,4,2,4,416.9,7.3,458.4,1068.4,6.0,5.0,2.0,526.0,8.5,762.8,778.8,12.0,9.0,1.0,536.7,1.4,613.2,1638.6,2.0,14.0,2.0,336.0,0.8999999999999999,399.70000000000005,934.6,7.0,4.0,0.0,526.0,8.9,595.4000000000001,503.4
2,1,2,2,1,2,2,5,0,1,1,0,0,11,4,1,4,0,1,8,6,8,520.2,8.1,574.1,1260.5,5.0,5.0,8.0,320.3,5.0,472.9,411.20000000000005,9.0,9.0,9.0,391.7,1.5,429.5,1122.6,3.0,10.0,6.0,301.9,0.5,279.9,454.7,7.0,9.0,11.0,452.6,9.1,541.9000000000001,470.09999999999997,5,15,7,410.2,6.9,560.7,618.4000000000001,23.0,4.0,6.0,588.3,6.8,513.1,697.5,7.0,10.0,8.0,386.5,1.1,419.20000000000005,900.1,2.0,18.0,7.0,304.1,0.7,286.29999999999995,460.29999999999995,5.0,14.0,4.0,502.2,10.2,597.3,319.3
1,1,0,1,1,1,2,11,3,1,3,0,0,2,0,0,0,0,1,11,4,3,3.0,3.0,8.0,520.7,468.3,9.399999999999999,5.8,639.2,522.3,514.5,1003.4,18.0,3.0,5.0,742.5,4.2,761.0999999999999,1128.6,4.0,15.0,5.0,308.79999999999995,1.8,293.5,774.7,2.0,6.0,12.0,321.3,6.5,402.09999999999997,736.3,8,3,6,7.0,4.0,7.0,8.0,8.0,10.0,480.2,451.4,511.29999999999995,1.3,7.9,6.5,383.29999999999995,625.9000000000001,558.7,851.2,733.4,686.2,6.0,12.0,4.0,609.3,7.8999999999999995,589.3,778.3,10.0,5.0,9.0,481.9,1.7000000000000002,557.9000000000001,1232.3000000000002
2,1,0,2,0,2,1,5,0,0,1,0,1,7,1,0,2,0,0,2,2,8,458.6,7.4,483.5,1056.5,7.0,8.0,3.0,573.0,8.4,526.5,279.8,6.0,9.0,7.0,417.79999999999995,1.3,399.0,1016.5,7.0,7.0,10.0,425.2,0.5,347.8,688.6,4.0,14.0,12.0,344.0,4.3,463.9,637.0,13,11,2,474.7,4.6,581.3,784.0999999999999,4.0,10.0,7.0,306.1,6.199999999999999,459.2,590.3,8.0,16.0,7.0,413.8,1.4000000000000001,457.6,1024.6999999999998,5.0,17.0,6.0,358.0,0.6,360.5,488.40000000000003,10.0,20.0,4.0,460.7,6.800000000000001,555.3,699.4
2,1,2,2,2,2,2,1,0,0,0,0,0,8,1,1,3,0,1,2,2,3,433.20000000000005,7.8,449.4,539.0,1.0,2.0,5.0,336.0,6.199999999999999,371.3,694.6,2.0,3.0,4.0,385.9,3.4,503.4,951.5,1.0,0.0,10.0,195.4,1.1,259.5,423.0,1.0,4.0,2.0,313.29999999999995,5.300000000000001,413.79999999999995,644.4,7,2,3,537.2,9.7,637.8,569.3,8.0,4.0,2.0,407.1,6.1,618.0,584.8,1.0,5.0,0.0,444.2,1.6,528.2,1195.2,2.0,10.0,1.0,327.1,1.6,315.9,567.6,6.0,5.0,1.0,411.9,6.9,451.29999999999995,393.9
1,1,0,1,1,1,1,9,1,1,3,0,1,4,0,0,1,0,1,6,8,4,596.3,7.9,663.4,1148.6,7.0,5.0,10.0,571.2,7.9,607.7,791.7,17.0,6.0,5.0,651.3,3.1999999999999997,679.9,1170.5,5.0,19.0,7.0,369.9,1.5,421.9,917.0999999999999,6.0,15.0,6.0,444.59999999999997,5.800000000000001,446.2,779.4,1,2,10,394.29999999999995,7.5,489.5,1039.6,15.0,10.0,11.0,745.8,6.9,653.6,1728.8000000000002,6.0,10.0,9.0,376.8,0.30000000000000004,459.5,1236.8,6.0,13.0,3.0,485.1,0.9,477.6,434.2,4.0,5.0,9.0,421.5,8.3,491.70000000000005,733.1
2,1,0,2,0,1,1,2,0,0,3,0,1,8,1,0,3,0,0,3,6,10,300.4,5.0,357.1,877.5,5.0,15.0,9.0,341.2,6.9,562.4000000000001,741.5,8.0,13.0,10.0,350.9,0.4,374.3,825.9000000000001,1.0,26.0,5.0,289.1,1.4,302.9,626.8,19.0,8.0,5.0,591.1,7.7,567.4,381.4,11,13,3,457.9,6.7,515.9,809.5999999999999,9.0,10.0,1.0,423.4,8.8,506.09999999999997,364.9,14.0,12.0,11.0,450.2,1.5,484.0,1028.1,2.0,15.0,8.0,216.6,1.7999999999999998,311.29999999999995,640.3,3.0,7.0,13.0,348.1,6.8999999999999995,387.1,421.9
2,2,0,0,2,2,1,3,0,0,0,0,2,5,0,1,4,0,0,4,6,5,459.4,6.6,512.0,1053.8,6.0,5.0,8.0,449.2,6.5,489.79999999999995,677.8,6.0,7.0,8.0,343.79999999999995,0.7,412.5,1209.3,2.0,12.0,6.0,311.8,0.8,342.4,621.9,5.0,9.0,6.0,412.2,5.7,436.1,627.3,9,6,4,585.7,7.0,496.0,752.0,12.0,8.0,4.0,472.4,7.8999999999999995,525.6,366.3,6.0,6.0,6.0,354.9,1.1,550.1,1269.3,3.0,11.0,6.0,290.1,1.2,371.9,673.7,3.0,10.0,3.0,330.1,6.4,475.09999999999997,621.5
1,1,0,0,0,2,2,5,0,0,2,0,0,1,0,0,1,0,2,2,7,3,477.1,8.6,638.5,579.4000000000001,8.0,1.0,22.0,21.0,11.0,8.0,3.0,2.0,2.0,453.7,369.3,813.4,1.8,7.3999999999999995,7.1,524.3,530.4,697.8,979.4,477.8,1005.9,4.0,11.0,3.0,449.20000000000005,1.0,584.0,1019.9000000000001,3,3,4,434.4,9.1,574.3,1204.3,3.0,1.0,7.0,346.79999999999995,7.3,451.70000000000005,1104.2,6.0,2.0,9.0,398.7,0.0,345.5,1608.5,0.0,5.0,9.0,209.9,0.5,291.8,552.2,1.0,3.0,8.0,312.1,5.3,353.6,626.9
2,1,2,2,2,1,1,0,0,0,1,0,1,11,3,1,2,0,1,4,1,9,382.59999999999997,5.6,473.20000000000005,1325.0,4.0,2.0,9.0,470.79999999999995,7.6,458.0,1121.1,2.0,2.0,5.0,305.2,0.9,441.5,1118.0,1.0,5.0,8.0,244.7,0.5,310.7,686.1,3.0,1.0,7.0,237.4,5.300000000000001,316.0,814.5999999999999,8,11,2,489.90000000000003,5.4,523.2,977.7,8.0,3.0,4.0,11.0,4.0,3.0,501.0,420.3,8.6,0.5,622.7,537.5,903.8,907.0,0.0,26.0,2.0,432.3,1.8,500.3,554.0,19.0,7.0,3.0,798.3,7.8999999999999995,643.9000000000001,722.3
2,2,2,2,2,2,1,4,0,0,0,0,1,8,1,1,3,0,0,8,5,3,698.8,7.4,526.9,1188.0,5.0,5.0,3.0,423.6,5.7,445.4,771.5,4.0,11.0,4.0,353.5,0.9,462.4,924.5,0.0,7.0,7.0,236.3,0.5,281.79999999999995,544.2,4.0,4.0,5.0,374.1,5.9,405.6,699.5,1,6,4,341.5,5.6,413.2,556.5,3.0,3.0,6.0,353.3,6.0,471.4,573.2,4.0,7.0,4.0,452.79999999999995,0.8,455.0,1032.6,5.0,11.0,4.0,350.8,1.2,364.0,662.8,9.0,7.0,3.0,548.9,7.4,431.5,712.2
1,2,2,1,1,1,2,11,2,1,3,0,0,1,0,0,0,0,1,10,8,2,652.8,6.300000000000001,650.1,538.9,16.0,14.0,1.0,712.7,7.7,634.2,808.5,7.0,18.0,5.0,491.6,0.8,540.5999999999999,1414.9,5.0,22.0,6.0,433.0,0.7,417.59999999999997,555.9,6.0,8.0,5.0,500.20000000000005,7.3,548.7,623.4,4,5,10,389.9,4.2,321.2,1023.2,5.0,3.0,10.0,462.7,6.5,424.5,904.5999999999999,4.0,4.0,9.0,315.6,2.9000000000000004,393.9,1293.1,4.0,13.0,7.0,208.5,1.2,276.2,1041.2,2.0,8.0,9.0,286.1,5.8,365.1,665.2
1,2,2,1,1,1,2,11,2,3,3,0,0,5,0,0,2,0,1,4,13,7,436.29999999999995,7.3,501.8,575.0999999999999,4.0,19.0,11.0,411.7,6.0,540.6,954.4,7.0,10.0,10.0,380.5,0.5,427.8,1094.5,13.0,13.0,8.0,391.70000000000005,1.7,447.90000000000003,645.4,12.0,16.0,10.0,472.9,5.800000000000001,460.9,614.7,7,14,9,379.0,5.0,370.70000000000005,1142.5,6.0,2.0,6.0,463.9,6.9,445.9,1112.3,16.0,11.0,8.0,477.90000000000003,2.6,641.1,1096.6,7.0,26.0,9.0,432.1,1.0,442.5,562.0999999999999,10.0,18.0,8.0,462.70000000000005,7.0,450.8,733.0
1,2,0,1,1,1,1,10,2,1,3,0,1,1,0,0,0,0,0,6,6,3,461.70000000000005,7.4,534.0,1048.6,8.0,11.0,9.0,7.0,2.0,4.0,508.40000000000003,625.0999999999999,7.8,1.9,495.3,666.7,512.2,915.8,2.0,8.0,6.0,321.2,0.6,295.4,513.2,3.0,2.0,4.0,389.5,7.699999999999999,483.29999999999995,730.5,4,1,6,409.1,7.5,529.3,760.9,8.0,3.0,9.0,472.3,6.0,546.9,914.9,1.0,4.0,8.0,364.6,1.0,528.5,855.6,3.0,6.0,4.0,235.20000000000002,0.2,344.4,718.2,3.0,4.0,3.0,470.1,8.2,475.3,556.9
1,2,0,1,1,2,1,8,2,1,2,0,1,2,0,0,1,0,0,7,15,5,368.2,5.8,496.4,1283.7,5.0,16.0,2.0,387.29999999999995,5.4,406.5,608.9,11.0,13.0,6.0,483.3,1.5,467.29999999999995,911.4000000000001,8.0,21.0,2.0,492.6,1.9,520.3,298.4,11.0,9.0,7.0,540.3,3.8,489.7,1245.9,4,8,6,485.9,6.1,607.5999999999999,830.1,1.0,5.0,8.0,347.6,7.5,509.4,671.3,8.0,1.0,7.0,416.1,1.0,442.0,1211.4,2.0,8.0,12.0,228.5,1.3,218.7,896.2,7.0,6.0,9.0,498.9,5.8,428.8,865.0999999999999
2,2,2,2,1,2,1,1,0,1,0,0,2,10,2,0,4,0,0,4,6,7,7.0,8.0,9.0,349.2,415.3,5.9,5.5,490.9,472.1,1370.8000000000002,674.4,2.0,2.0,3.0,332.29999999999995,1.4,345.9,868.5999999999999,3.0,11.0,8.0,304.2,1.3,393.9,574.0,5.0,6.0,7.0,404.0,7.199999999999999,463.20000000000005,573.8,8,11,6,428.4,7.5,488.3,899.8,10.0,6.0,4.0,364.4,6.5,435.8,562.7,9.0,17.0,1.0,533.3,0.8,653.7,1311.1999999999998,3.0,6.0,4.0,295.9,2.0,350.8,533.7,5.0,9.0,5.0,460.29999999999995,7.2,514.2,565.0999999999999
1,1,0,0,0,1,1,5,0,0,2,0,1,0,0,0,1,0,0,2,7,1,455.5,8.2,594.2,1227.3,8.0,8.0,0.0,543.0,6.7,596.5,993.8000000000001,4.0,11.0,3.0,399.3,1.0,432.0,1040.3,4.0,10.0,3.0,410.4,0.8,441.5,617.7,7.0,3.0,4.0,537.7,8.7,505.7,400.5,3,2,4,344.5,4.9,435.7,1145.0,1.0,0.0,5.0,264.5,5.5,381.5,1232.9,2.0,4.0,7.0,347.9,2.4,493.8,1451.5,1.0,4.0,4.0,202.1,1.7,332.70000000000005,414.79999999999995,4.0,1.0,5.0,329.7,7.5,347.29999999999995,498.6
1,2,2,1,1,2,2,9,1,2,3,0,1,3,0,0,3,0,1,8,6,9,434.6,6.3,478.1,1137.8,7.0,9.0,5.0,461.4,7.5,568.4,949.5,8.0,7.0,3.0,434.20000000000005,0.1,423.4,1041.2,1.0,17.0,5.0,250.1,1.2,272.1,429.9,9.0,10.0,6.0,438.1,8.4,455.29999999999995,408.9,6,13,10,518.3,5.0,460.5,1497.4,7.0,10.0,4.0,414.70000000000005,5.7,477.8,1023.5,7.0,8.0,5.0,396.1,1.2000000000000002,493.7,973.5,1.0,12.0,8.0,227.2,0.8,256.9,391.4,7.0,8.0,6.0,475.4,7.6,458.9,595.3
2,2,2,2,2,1,1,4,0,1,3,0,2,8,3,2,4,0,0,12,5,11,340.4,5.7,471.6,971.3,10.0,8.0,14.0,419.79999999999995,6.5,429.1,1290.2,8.0,9.0,11.0,368.9,2.7,459.0,1008.7,3.0,24.0,5.0,313.9,1.7000000000000002,374.20000000000005,387.79999999999995,13.0,13.0,9.0,587.7,8.0,564.9,633.7,16,13,6,390.1,5.8,575.2,791.7,20.0,8.0,8.0,678.0,9.7,643.9,1113.9,4.0,14.0,13.0,363.6,1.1,450.9,957.5,2.0,23.0,6.0,288.6,0.8999999999999999,298.3,468.0,8.0,11.0,13.0,337.7,4.1,342.6,636.8
1,2,2,2,2,2,2,9,1,0,1,0,0,8,1,1,3,0,1,1,0,11,377.9,5.5,421.7,911.1,11.0,12.0,6.0,461.9,8.8,573.0999999999999,773.7,12.0,15.0,7.0,492.0,1.7,542.8,786.0,6.0,13.0,8.0,237.89999999999998,1.2000000000000002,307.6,534.4,7.0,5.0,8.0,386.29999999999995,6.699999999999999,412.79999999999995,692.6,13,3,8,679.2,7.4,666.2,1442.8,9.0,4.0,6.0,471.9,8.3,558.5,559.8,7.0,7.0,10.0,491.2,1.1,559.9,986.8,4.0,12.0,6.0,319.0,0.4,367.3,531.8,7.0,6.0,7.0,524.9,8.6,468.0,357.20000000000005
1,2,0,1,1,2,1,10,2,2,2,0,1,2,0,0,2,0,0,6,4,5,380.5,7.3999999999999995,422.6,521.5,6.0,6.0,5.0,506.8,7.699999999999999,474.20000000000005,687.3,4.0,9.0,3.0,368.0,1.0,346.0,590.2,2.0,15.0,8.0,234.89999999999998,0.4,344.3,460.9,8.0,8.0,7.0,487.4,8.9,521.0,448.6,5,4,4,446.6,8.3,572.1,597.1,9.0,6.0,6.0,425.2,7.0,442.7,561.3,9.0,10.0,4.0,461.1,1.7999999999999998,583.2,492.09999999999997,1.0,11.0,6.0,271.0,1.2,285.70000000000005,503.8,4.0,11.0,7.0,426.6,7.0,421.0,514.7
2,2,2,2,2,1,1,2,0,0,3,0,1,10,3,2,1,0,0,0,5,7,345.3,6.8,545.5,917.5,12.0,5.0,10.0,467.09999999999997,5.0,508.9,771.9,1.0,10.0,7.0,295.9,1.5,435.1,1633.5,5.0,9.0,9.0,311.20000000000005,0.5,292.2,521.2,4.0,7.0,12.0,354.4,6.8,394.70000000000005,996.7,5,7,7,352.3,5.6,478.3,761.9,5.0,13.0,4.0,424.5,6.5,461.59999999999997,534.0,19.0,13.0,5.0,706.2,3.1,656.9,974.1999999999999,2.0,30.0,2.0,285.2,0.4,395.8,502.1,14.0,14.0,4.0,440.5,8.0,513.2,675.3
1,1,2,1,2,1,2,10,3,0,5,0,0,5,0,1,0,0,1,7,7,6,484.5,10.1,571.0,1135.7,6.0,14.0,5.0,471.6,4.699999999999999,524.5,621.7,16.0,9.0,4.0,567.4000000000001,2.2,624.0999999999999,1175.2,3.0,18.0,4.0,352.7,0.8,327.4,303.8,8.0,10.0,9.0,401.0,7.0,451.5,611.4,8,5,4,462.7,9.2,586.1,899.7,5.0,11.0,9.0,298.8,6.6,369.1,649.5,5.0,9.0,8.0,382.9,1.1,441.70000000000005,1075.1,0.0,12.0,10.0,232.3,0.8,369.5,686.0,10.0,11.0,9.0,489.4,7.5,527.2,551.9
1,1,0,1,1,1,1,8,1,1,3,0,1,3,0,0,1,0,0,4,5,6,441.4,6.699999999999999,551.8,712.5,7.0,5.0,4.0,700.2,8.2,749.5,759.6,5.0,10.0,6.0,348.9,0.8,362.9,1088.0,5.0,13.0,5.0,252.2,1.5,343.70000000000005,556.0999999999999,11.0,6.0,3.0,521.2,9.3,521.0,516.5,4,4,5,340.9,5.7,410.1,812.0,4.0,4.0,8.0,363.70000000000005,7.0,434.5,463.6,8.0,6.0,5.0,443.9,0.9,578.3,1159.0,3.0,11.0,7.0,274.79999999999995,1.0,302.0,585.9,5.0,7.0,7.0,476.0,8.5,527.0999999999999,592.6
1,2,0,1,1,1,2,11,2,2,3,0,0,2,0,0,1,0,1,8,11,6,456.7,8.6,580.3,755.0,2.0,9.0,3.0,290.29999999999995,5.8,464.8,390.8,13.0,5.0,8.0,526.8,0.7,514.3,1241.5,1.0,17.0,3.0,393.79999999999995,0.30000000000000004,450.4,599.6,8.0,5.0,4.0,567.4000000000001,9.0,544.4,402.09999999999997,4,11,7,394.6,6.199999999999999,451.6,1028.7,10.0,9.0,5.0,653.6,11.4,747.9000000000001,744.7,3.0,11.0,7.0,391.0,0.2,492.9,1255.0,1.0,14.0,7.0,236.5,1.2,305.6,491.5,6.0,8.0,6.0,390.9,7.4,450.7,524.8
